Campaign name,Ad Group Name,Date,Ad Name,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
#ISU ZYMUNO,K | ABO | 01-03-2024 | testing,2024-03-01,2024-03-01 14:02:58,2342,0,9184,255,0,0.0,0,0,IDR
#ISU ZYMUNO,K | ABO | 01-03-2024 | testing,2024-03-02,2024-03-01 14:02:58,15,0,7500,2,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-12,2024-03-12 15:51:16,43784,1903,10489,4174,23,0.55,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-12,2024-03-12 15:51:16,8465,2821,10373,816,3,0.37,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-12,2024-03-12 15:51:16,6618,3309,8628,767,2,0.26,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-13,2024-03-12 15:51:16,51935,2885,9249,5615,18,0.32,1,51935,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-13,2024-03-12 15:51:16,41609,3782,10984,3788,11,0.29,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-13,2024-03-12 15:51:16,9790,890,8998,1088,11,1.01,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-14,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-14,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-14,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-15,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-15,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-15,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-16,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-16,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-16,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-17,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-17,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-17,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-18,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-18,2024-03-12 15:51:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-26,2X SEHARI 2 SENDOK.mov_001,74178,1766,7455,9949,42,0.42,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-27,2X SEHARI 2 SENDOK.mov_001,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-28,2X SEHARI 2 SENDOK.mov_001,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-29,2X SEHARI 2 SENDOK.mov_001,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-30,2X SEHARI 2 SENDOK.mov_001,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-26,2X SEHARI 2 SENDOK.mov_002,26857,2065,7619,3525,13,0.37,2,13428,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-27,2X SEHARI 2 SENDOK.mov_002,201772,1785,6508,31003,113,0.36,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-28,2X SEHARI 2 SENDOK.mov_002,125772,1849,6515,19303,68,0.35,1,125772,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-29,2X SEHARI 2 SENDOK.mov_002,155235,1568,6291,24674,99,0.4,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-30,2X SEHARI 2 SENDOK.mov_002,36569,1741,9305,3930,21,0.53,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2023-12-31,2X SEHARI 2 SENDOK.mov_002,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2024-01-01,2X SEHARI 2 SENDOK.mov_002,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2024-01-02,2X SEHARI 2 SENDOK.mov_002,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2024-01-03,2X SEHARI 2 SENDOK.mov_002,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105341,2024-02-17,2X SEHARI 2 SENDOK.mov_002,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-26,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,46152,2307,11675,3953,20,0.51,2,23076,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-27,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,107554,2830,16855,6381,38,0.6,1,107554,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-28,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,102865,2571,18685,5505,40,0.73,1,102865,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-29,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,162276,2253,13020,12463,72,0.58,6,27046,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-30,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,287427,3025,18337,15674,95,0.61,3,95809,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-10-31,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,333948,4512,24580,13586,74,0.54,4,83487,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-01,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,314765,2941,19440,16191,107,0.66,7,44966,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-02,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,327677,3244,18978,17266,101,0.58,8,40959,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-03,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,413337,2649,13501,30614,156,0.51,12,34444,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-04,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,451401,1756,6660,67771,257,0.38,4,112850,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-05,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,515769,2947,12091,42657,175,0.41,8,64471,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-06,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,458064,3635,13193,34719,126,0.36,5,91612,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-07,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,414401,3212,13282,31199,129,0.41,7,59200,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-08,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,358610,3481,15846,22630,103,0.46,5,71722,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-09,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,448295,2733,14075,31849,164,0.51,10,44829,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-10,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,340417,3700,12354,27553,92,0.33,3,113472,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-11,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,371462,2879,11459,32414,129,0.4,5,74292,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-12,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,364320,2846,10887,33462,128,0.38,4,91080,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-13,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,307261,2242,9559,32141,137,0.43,7,43894,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-14,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,397514,2722,12408,32035,146,0.46,7,56787,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-15,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,487454,3008,13121,37148,162,0.44,8,60931,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-16,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,427542,2948,10982,38928,145,0.37,7,61077,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-17,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,352786,2383,7795,45258,148,0.33,4,88196,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-18,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,404486,2733,10099,40050,148,0.37,7,57783,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-19,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,320333,1965,8977,35683,163,0.46,6,53388,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-20,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,405135,1966,6230,65021,206,0.32,3,135045,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-21,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,373246,2488,7602,49097,150,0.31,3,124415,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-22,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,126217,3506,9576,13180,36,0.27,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-23,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-24,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-25,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-26,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-11-27,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-12-02,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2023-12-08,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-10-2023 |scale up,Ad group 20231026110946,2024-01-05,2X SEHARI 2 SENDOK.mov_2023-10-26 11:10:23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-22,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,557,0,7630,73,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-23,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,31387,5231,12769,2458,6,0.24,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-24,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,32540,1807,12457,2612,18,0.69,1,32540,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-25,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,58138,3229,11184,5198,18,0.35,1,58138,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-26,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,46373,3312,15416,3008,14,0.47,1,46373,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-27,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,59065,3691,16085,3672,16,0.44,1,59065,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-28,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,119346,3315,12307,9697,36,0.37,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-29,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,76942,2959,12791,6015,26,0.43,1,76942,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-30,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,85355,1778,13983,6104,48,0.79,3,28451,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-31,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,112955,2214,9286,12164,51,0.42,1,112955,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-01,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,166076,2050,10991,15109,81,0.54,2,83038,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-02,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,255797,2610,13127,19485,98,0.5,3,85265,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-03,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,299207,3022,10022,29853,99,0.33,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-04,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,300020,2970,12671,23676,101,0.43,1,300020,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-05,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,194242,2589,11962,16238,75,0.46,6,32373,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-06,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-07,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-08,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-09,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-10,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-13,2X SEHARI 2 SENDOK.mov_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-17,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,371880,1897,5749,64678,196,0.3,3,123960,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-18,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,637304,1468,5370,118675,434,0.37,10,63730,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-19,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,474908,1181,4808,98768,402,0.41,3,158302,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-20,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,378159,1370,5670,66691,276,0.41,5,75631,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-21,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,286070,2509,6780,42188,114,0.27,5,57214,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-22,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,272232,2016,5743,47400,135,0.28,1,272232,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-23,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,147925,1972,7636,19371,75,0.39,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-24,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-25,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-26,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-27,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-28,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-02-29,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-03-02,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-03-09,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-03-11,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 17-02-2024 | testing,"ID/18-55+/LLA VC 90, LLA PV 90 DAY/Balanced",2024-03-27,2X SEHARI 2 SENDOK.mov_2024-02-17 09:50:17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-06,2X sehari.mov_2023-11-06 10:00:51,10337,5168,22230,465,2,0.43,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-07,2X sehari.mov_2023-11-06 10:00:51,5377,1792,19411,277,3,1.08,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-08,2X sehari.mov_2023-11-06 10:00:51,2523,0,14754,171,0,0.0,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-09,2X sehari.mov_2023-11-06 10:00:51,2729,909,6979,391,3,0.77,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-10,2X sehari.mov_2023-11-06 10:00:51,5621,2810,13709,410,2,0.49,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-11,2X sehari.mov_2023-11-06 10:00:51,3045,3045,14926,204,1,0.49,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-12,2X sehari.mov_2023-11-06 10:00:51,4344,4344,17950,242,1,0.41,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-13,2X sehari.mov_2023-11-06 10:00:51,5999,2999,12022,499,2,0.4,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-14,2X sehari.mov_2023-11-06 10:00:51,6579,1315,8819,746,5,0.67,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-15,2X sehari.mov_2023-11-06 10:00:51,7011,1752,7967,880,4,0.45,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-16,2X sehari.mov_2023-11-06 10:00:51,10244,5122,10783,950,2,0.21,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-17,2X sehari.mov_2023-11-06 10:00:51,1491,0,12221,122,0,0.0,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-18,2X sehari.mov_2023-11-06 10:00:51,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-11-2023 | testing,Ad group 20231106095934,2023-11-19,2X sehari.mov_2023-11-06 10:00:51,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-22,2_3 botol.mov_2024-01-22 15:23:54,37983,1899,5909,6427,20,0.31,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-23,2_3 botol.mov_2024-01-22 15:23:54,13257,3314,6226,2129,4,0.19,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-24,2_3 botol.mov_2024-01-22 15:23:54,9824,4912,11370,864,2,0.23,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-25,2_3 botol.mov_2024-01-22 15:23:54,4591,4591,13154,349,1,0.29,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-26,2_3 botol.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-27,2_3 botol.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-29,2_3 botol.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-31,2_3 botol.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-02-13,2_3 botol.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-15,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,125995,3149,10304,12227,40,0.33,2,62997,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-16,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,132689,3685,12331,10760,36,0.33,1,132689,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-17,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,199083,3432,13024,15285,58,0.38,2,99541,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-18,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,269159,4893,13726,19609,55,0.28,1,269159,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-19,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,64114,7123,12996,4933,9,0.18,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-20,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-21,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-22,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-23,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,2024-03-24,2x sehari 2 sendok makan remake.mp4_2024-03-15 09:06:04,0,0,0,0,0,0.0,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-04,4 tahun ter.mov,17383,5794,11107,1565,3,0.19,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-05,4 tahun ter.mov,2654,0,9512,279,0,0.0,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-06,4 tahun ter.mov,5619,1123,8155,689,5,0.73,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-07,4 tahun ter.mov,2777,925,7120,390,3,0.77,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-08,4 tahun ter.mov,6284,1571,9015,697,4,0.57,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-09,4 tahun ter.mov,3623,1811,8309,436,2,0.46,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-10,4 tahun ter.mov,2467,0,12586,196,0,0.0,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-11,4 tahun ter.mov,1097,0,12325,89,0,0.0,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-12,4 tahun ter.mov,1201,0,12776,94,0,0.0,0,0,IDR
 K | ABO | 04-12-2023 | testing,Ad group 20231204091809,2023-12-13,4 tahun ter.mov,1637,0,9802,167,0,0.0,0,0,IDR
