Campaign name,Ad Group Name,Date,Ad Name,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
K | ABO | 23-10-2023 | scale up,Ad group7,2023-12-28,zym pydr.mp4_2023-10-23 08:59:01,11592,1656,10793,1074,7,0.65,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-02-23,warisan alung.mp4_2023-12-30 10:28:50,11582,1654,12630,917,7,0.76,1,11582,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-02-28,Hidup berantakan .mov_2024-01-20 10:30:19,11581,3860,14962,774,3,0.39,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2024-01-02,Copy 1 of zym nanda16.mov_2023-10-23 08:59:01,11567,1927,15998,723,6,0.83,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-01-27,LP TAMBAH 2 BOTOL.mov_2024-01-15 10:48:22,11551,11551,13800,837,1,0.12,0,0,IDR
K | ABO | 30-02-2024 | scale out,Ad group 20240330010642,2024-04-01,LP 30 MARET TERMURAH RAMDHAN .mov_2024-03-30 13:21:49,11527,2881,10702,1077,4,0.37,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-09-10,zym nanda21.mov_2023-09-09 09:07:58,11446,5723,18168,630,2,0.32,1,11446,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-02-17,zym nanda21.mov_2023-09-09 09:07:58,11381,2845,8111,1403,4,0.29,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-01-18,LP TAMBAH 2 BOTOL.mov_2024-01-15 10:48:22,11355,630,4982,2279,18,0.79,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-03-06,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,11327,2265,8529,1328,5,0.38,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-20,ZYMUNO_KALOG.mov_2023-10-25 13:52:36,11326,3775,10121,1119,3,0.27,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-06,Jj1_galau.mov_2023-10-25 13:52:36,11316,11316,9485,1193,1,0.08,0,0,IDR
Konversi 02 Oct 23,Ad group5,2023-10-02,PENGEMPESAN.mov,11288,11288,27134,416,1,0.24,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-11-27,AWAL BINGUNG.mov_2023-11-22 09:25:58,11250,2812,16399,686,4,0.58,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-11-06,BENJOLAN GANGGU,11232,2808,12288,914,4,0.44,0,0,IDR
Konversi 29 juli 23,Ad group 20230729113652,2023-07-29,zym ads 54.mp4_2023-07-29 11:37:20,11227,11227,11249,998,1,0.10,0,0,IDR
K | ABO | 20-12-2023 | testing,Ad group 20231220022806,2023-12-23,ZYMUNO ALF TEST.mov_001,11185,5592,46995,238,2,0.84,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-03-26,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,11184,5592,13572,824,2,0.24,0,0,IDR
K | ABO | 20-12-2023 | testing,Ad group 20231220023708,2023-12-27,REVISI AKHIRNYA HAMIL JUGA.mov_2023-12-20 14:34:54,11158,11158,9221,1210,1,0.08,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-10-21,komen2,11146,2786,14271,781,4,0.51,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 18-03-2024 | Ramadhan,2024-03-20,"LP 15 MARET LAGI FOKUS IBADAH, KETIPU ZYMUNO.mov",11136,1237,13782,808,9,1.11,0,0,IDR
K | ABO | 26-02-2024 | scale out,Ad group 20240226114653,2024-02-26,alf test alg.mp4_2024-02-26 11:50:07,11135,2227,11408,976,5,0.51,0,0,IDR
Konversi 21 Spet 23,Ad group8,2023-09-23,zym nanda14.mov_2023-09-20 15:19:16,11129,1236,11751,947,9,0.95,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-09,2023-12-01 09:55:32,11085,3695,32699,339,3,0.88,1,11085,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-10-31,ZYMUNO_KALOG.mov_2023-10-25 13:52:36,11045,5522,25866,427,2,0.47,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-18,Copy 1 of zym nanda14.mov_2023-09-11 09:54:04,11032,1838,19219,574,6,1.05,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-09-25,zym ads 41.mp4_002,11028,1102,4625,2384,10,0.42,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-10-02,zym ads 56.mp4_2023-08-01 08:50:56,11023,918,6185,1782,12,0.67,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-04,zym nanda21.mov_2023-09-09 09:07:58,11015,2753,9133,1206,4,0.33,0,0,IDR
K | ABO | 02-01-2023 | testing,Ad group 20240102022832,2024-01-04,Remake zymuno asli.mov_2024-01-02 14:31:43,10971,2742,6476,1694,4,0.24,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-07,zym nanda21.mov_2023-09-09 09:07:58,10954,1564,10728,1021,7,0.69,1,10954,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-02-29,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,10951,1368,11151,982,8,0.81,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-12-21,BARU KETAHUAN.mov_2023-11-03 10:06:02,10949,5474,16716,655,2,0.31,0,0,IDR
Konversi 09 Sept 23 ,Ad group1,2023-09-09,zym nanda20.mov_2023-09-09 09:07:58,10922,5461,20843,524,2,0.38,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-06,zym nanda21.mov_2023-09-09 09:07:58,10915,5457,12195,895,2,0.22,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2024-01-04,zymuno palsu di mana mana,10894,10894,29206,373,1,0.27,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-13,Sampai kapan .mov_2023-10-30 11:24:49,10893,2178,26122,417,5,1.20,1,10893,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-09,AWAL BINGUNG.mov_2023-11-22 09:25:58,10883,2176,12864,846,5,0.59,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-05,zym nanda21.mov_2023-09-09 09:07:58,10846,2711,12509,867,4,0.46,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-02-09,Hidup berantakan .mov_2024-01-20 10:30:19,10843,3614,18503,586,3,0.51,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-02-06,Hidup berantakan .mov_2024-01-20 10:30:19,10831,0,21195,511,0,0.00,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-01,zym nanda21.mov_2023-09-09 09:07:58,10793,2698,14295,755,4,0.53,1,10793,IDR
K | ABO | 30-02-2024 | scale out,Ad group 20240330010642,2024-04-01,LP_26 MAR_LEBARAN BEBAS BENJOLAN.mov_2024-03-30 13:08:12,10778,1796,6130,1758,6,0.34,1,10778,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-03,komen2,10770,3590,16594,649,3,0.46,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-02-04,Hidup berantakan .mov_2024-01-20 10:30:19,10724,2144,18176,590,5,0.85,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-02-22,warisan alung.mp4_2023-12-30 10:28:50,10714,2678,18600,576,4,0.69,0,0,IDR
Konversi 03 Sept 23,Ad group px1,2023-09-04,zym ads 6.mp4_2023-09-03 08:36:42,10687,3562,7835,1364,3,0.22,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-10-08,zym ads 79.mp4_2023-08-21 10:11:47,10687,971,7416,1441,11,0.76,1,10687,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-12-05,Sampai kapan .mov_2023-10-30 11:24:49,10686,5343,17180,622,2,0.32,0,0,IDR
K | ABO | 15-01-2024 |scale out,Ad group 20240115104123,2024-01-15,LP Stich benjolan pd.mov_2024-01-15 10:41:46,10682,1780,13419,796,6,0.75,0,0,IDR
K | ABO | 18-12-2023 | scale up,ad group urgent,2023-12-19,2023-12-18 10:32:31,10677,2669,14217,751,4,0.53,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-11-09,2X sehari.mov_2023-11-03 10:06:02,10668,5334,16042,665,2,0.30,1,10668,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-23,Sampai kapan .mov_2023-10-30 11:24:49,10636,0,22112,481,0,0.00,0,0,IDR
K | ABO | 25-12-2023 | testing,Ad group 20231224082730,2023-12-28,KU KIRA.mov_2023-12-24 20:29:32,10596,0,51188,207,0,0.00,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-19,ZYMUNO_KALOG.mov_2023-10-25 13:52:36,10568,2113,9512,1111,5,0.45,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-11-26,AWAL BINGUNG.mov_2023-11-22 09:25:58,10562,10562,34629,305,1,0.33,0,0,IDR
K | ABO | 15-01-2024 |scale out,Ad group 20240115104123,2024-01-20,LP Stich benjolan pd.mov_2024-01-15 10:41:46,10558,1055,10250,1030,10,0.97,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-02-22,zym nanda21.mov_2023-09-09 09:07:58,10529,5264,14767,713,2,0.28,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-14,Copy 1 of zym nanda14.mov_2023-09-11 09:54:04,10503,0,24712,425,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-10-18,zym ads 75.mp4_2023-08-22 15:47:24,10476,5238,24138,434,2,0.46,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-02-20,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,10474,3491,11861,883,3,0.34,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-20,zym nanda21.mov_2023-09-09 09:07:58,10472,5236,11533,908,2,0.22,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-07,zym nanda21.mov_2023-09-09 09:07:58,10462,0,13126,797,0,0.00,0,0,IDR
Konversi 19 Oct 23,Ad group7,2023-10-19,HAH_PUNYA BENJOLAN.mov_2023-10-19 09:10:54,10453,5226,17306,604,2,0.33,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-05,zym nanda21.mov_2023-09-09 09:07:58,10424,10424,12681,822,1,0.12,0,0,IDR
Konversi 13 Sept 23,Ad group4,2023-09-18,fk komen amel.mp4_2023-09-12 11:07:04,10416,416,11080,940,25,2.66,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2023-12-13,BARU KETAHUAN.mov_2023-11-14 14:14:32,10400,2080,14627,711,5,0.70,1,10400,IDR
K | ABO | 15-12-2023 | testing,Ad group 20231215024421,2023-12-18,K3MPIS TNP OP.mov_2023-12-15 14:44:49,10369,2592,11877,873,4,0.46,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-14,Sampai kapan .mov_2023-10-30 11:24:49,10364,2072,9421,1100,5,0.45,0,0,IDR
Konversi 03 Sept 23,Ad group px1,2023-09-03,vt gacor.mp4_2023-09-03 08:36:42,10331,2582,8845,1168,4,0.34,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-29,zym nanda21.mov_2023-09-09 09:07:58,10316,1031,7630,1352,10,0.74,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-01-26,LP TAMBAH 2 BOTOL.mov_2024-01-15 10:48:22,10306,3435,9251,1114,3,0.27,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-10-04,zym ads 56.mp4_2023-08-01 08:50:56,10263,5131,14852,691,2,0.29,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-10-25,zym pydr.mp4_2023-10-23 08:59:01,10243,1707,11293,907,6,0.66,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2024-01-18,Copy 1 of zym nanda16.mov_2023-10-23 08:59:01,10223,681,8576,1192,15,1.26,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-08,LP JANGAN SCROLL.mov_2024-02-06 09:18:29,10197,5098,8230,1239,2,0.16,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-01-20,BARU KETAHUAN.mov_2023-11-03 10:06:02,10186,2546,12184,836,4,0.48,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-04,MASUK RS KARENA.mov_2023-12-01 09:43:57,10181,2036,9559,1065,5,0.47,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-15,Copy 1 of zym nanda14.mov_2023-09-11 09:54:04,10178,2544,24061,423,4,0.95,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-01,AWAL BINGUNG.mov_2023-11-22 09:25:58,10177,10177,12931,787,1,0.13,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-13,HIDUP LAGI CAPEK.mov_2023-10-25 13:52:36,10171,5085,10561,963,2,0.21,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-01-16,LP TAMBAH 2 BOTOL.mov_2024-01-15 10:48:22,10155,923,3521,2884,11,0.38,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-11-09,BENJOLAN GANGGU,10115,3371,11900,850,3,0.35,0,0,IDR
Konversi sco 13 juli 23,Ad group 20230713032427,2023-07-14,zym ads 23.mp4_001,10072,10072,20224,498,1,0.20,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-10-26,zym ads 41.mp4_004,10061,10061,12882,781,1,0.13,0,0,IDR
Konversi 19 Sept 23,Ad group6,2023-09-19,Copy 1 of Amel 12.mov_2023-09-18 15:15:04,10058,2011,12994,774,5,0.65,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 05-03-2024 | testing,2024-03-05,konten 1 angency.mp4_2024-03-05 13:56:31,10056,10056,19227,523,1,0.19,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-02-04,LP TAMBAH 2 BOTOL.mov_2024-01-15 10:48:22,10055,5027,7806,1288,2,0.16,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-12-22,BARU KETAHUAN.mov_2023-11-03 10:06:02,10050,0,16947,593,0,0.00,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-11-27,AWAL BINGUNG.mov_2023-11-22 09:25:58,10030,1671,12246,819,6,0.73,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-09-30,zym ads 75.mp4_2023-08-22 15:47:24,10007,3335,28348,353,3,0.85,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-08,Beli di apotik.mov_2023-11-22 09:25:58,10000,5000,13717,729,2,0.27,0,0,IDR
K | ABO | 15-01-2024 |scale out,Ad group 20240115104123,2024-01-16,RB BENDJoLAN TIrOiD.mov_2024-01-15 10:41:46,9988,1664,6799,1469,6,0.41,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-09-03,zym ads 79.mp4_2023-08-21 10:11:47,9935,1103,10327,962,9,0.94,0,0,IDR
K | ABO | 23-12-2023 | testing,Ad group 20231223090151,2023-12-26,KETERGANTUNGAN.mov_2023-12-23 08:53:49,9927,1985,7188,1381,5,0.36,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-03-25,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,9926,827,10328,961,12,1.25,0,0,IDR
Konversi sco 13 juli 23,Ad group 20230713032427,2023-07-13,zym ads 23.mp4_001,9906,4953,26416,375,2,0.53,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-06,komen2,9900,9900,16282,608,1,0.16,0,0,IDR
K | ABO | 23-01-2024 | testing hastag,Ad group 20240123103210,2024-01-26,STICH SELAIN B3NDOLAN PROMIL.mov_2024-01-23 10:41:46,9888,9888,28660,345,1,0.29,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-10,komen2,9877,2469,19714,501,4,0.80,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-12-04,2X sehari.mov_2023-11-03 10:06:02,9850,1970,12160,810,5,0.62,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-13,Copy 1 of zym nanda14.mov_2023-09-11 09:54:04,9840,2460,20759,474,4,0.84,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-11-28,AWAL BINGUNG.mov_2023-11-22 09:25:58,9838,2459,16962,580,4,0.69,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-21,zym nanda21.mov_2023-09-09 09:07:58,9826,0,6061,1621,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-11-07,2X sehari.mov_2023-11-03 10:06:02,9817,9817,9403,1044,1,0.10,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-24,Sampai kapan .mov_2023-10-30 11:24:49,9797,4898,26622,368,2,0.54,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-13,zym nanda21.mov_2023-09-09 09:07:58,9742,3247,7682,1268,3,0.24,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2024-01-10,zymuno palsu di mana mana,9718,1943,15303,635,5,0.79,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-17,ZYMUNO_KALOG.mov_2023-10-25 13:52:36,9688,9688,7927,1222,1,0.08,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-01-01,BARU KETAHUAN.mov_2023-11-03 10:06:02,9672,1612,10990,880,6,0.68,1,9672,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-11-07,BENJOLAN GANGGU,9668,3222,14238,679,3,0.44,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-10,Sampai kapan .mov_2023-10-30 11:24:49,9660,4830,20954,461,2,0.43,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-10-12,zym ads 56.mp4_2023-08-01 08:50:56,9635,2408,17360,555,4,0.72,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-02-21,zym nanda21.mov_2023-09-09 09:07:58,9632,4816,11549,834,2,0.24,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115105118,2024-01-20,Nitan kecilin benjolan.mov_2024-01-15 10:51:41,9615,1923,8390,1146,5,0.44,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-01-02,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,9600,3200,20600,466,3,0.64,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-11-26,AWAL BINGUNG.mov_2023-11-22 09:25:58,9594,4797,21854,439,2,0.46,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-19,Sampai kapan .mov_2023-10-30 11:24:49,9541,3180,15692,608,3,0.49,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115105118,2024-01-21,Nitan kecilin benjolan.mov_2024-01-15 10:51:41,9514,9514,9382,1014,1,0.10,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-29,TESTI REMAKE .mov_2023-10-25 13:52:36,9507,9507,10852,876,1,0.11,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-10-25,HIDUP LAGI CAPEK.mov_2023-10-25 13:52:36,9496,3165,15266,622,3,0.48,1,9496,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-09,LP JANGAN SCROLL.mov_2024-02-06 09:18:29,9479,1354,4846,1956,7,0.36,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 10-03-2024 | Ramadhan,2024-03-11,LP_5 MAR_2SDM SAHUR DAN BERBUKA.mov_2024-03-08 13:59:54,9477,3159,6721,1410,3,0.21,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-01-23,Konten VT remake.mp4_2024-01-20 10:30:19,9468,1893,7350,1288,5,0.39,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2023-12-15,2X sehari.mov_2023-11-03 10:06:02,9437,3145,11221,841,3,0.36,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-12,komen2,9429,9429,11265,837,1,0.12,0,0,IDR
Konversi 11 Oct 23,Ad group5,2023-10-11,ZYMUNO_KALOG.mov_2023-10-11 11:55:05,9428,3142,45766,206,3,1.46,1,9428,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-18,Sampai kapan .mov_2023-10-30 11:24:49,9420,2355,15647,602,4,0.66,0,0,IDR
CBO 27 Oct 23,Ad group 20231027100211,2023-10-27,Zymuno mahal.mov_2023-10-27 10:05:54,9411,4705,9782,962,2,0.21,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-02-19,zym nanda21.mov_2023-09-09 09:07:58,9409,4704,11955,787,2,0.25,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-06,zym nanda21.mov_2023-09-09 09:07:58,9401,9401,12068,779,1,0.13,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-15,zym nanda21.mov_2023-09-09 09:07:58,9394,4697,9694,969,2,0.21,0,0,IDR
konv 17 Juli 23,Ad group 20230717023243,2023-07-18,zym ads 39 .mp4_2023-07-17 14:33:16,9391,0,13531,694,0,0.00,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-08-04,zym ads 56.mp4_2023-08-01 08:50:56,9368,3122,8210,1141,3,0.26,0,0,IDR
Konversi 03 Sept 23,Ad group px1,2023-09-04,zym ads 14.mp4_2023-09-03 08:36:42,9364,1040,16456,569,9,1.58,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-01,MASUK RS KARENA.mov_2023-12-01 09:43:57,9353,2338,6619,1413,4,0.28,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-10-17,zym ads 75.mp4_2023-08-22 15:47:24,9348,9348,20866,448,1,0.22,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-10-23,komen2,9347,9347,22414,417,1,0.24,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-02-18,Hidup berantakan .mov_2024-01-20 10:30:19,9306,0,13931,668,0,0.00,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-04,Beli di apotik.mov_2023-11-22 09:25:58,9300,1550,9978,932,6,0.64,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-02-07,zym nanda21.mov_2023-09-09 09:07:58,9230,4615,10770,857,2,0.23,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-04,Sampai kapan .mov_2023-10-30 11:24:49,9227,1537,6324,1459,6,0.41,0,0,IDR
K | ABO | 27-02-2024 | scale out,Ad group 20240327090653,2024-03-30,LP_19 MAR ZYMUNO RAMADHAN GREAT SALE.mov_2024-03-27 09:16:30,9205,836,10239,899,11,1.22,0,0,IDR
K | ABO | 30-12-2023 | testing,Ad group 20231230011946,2024-01-02,SUBHANALLAH.mov_2023-12-30 13:20:17,9184,1836,11581,793,5,0.63,0,0,IDR
Konversi 19 juni 23,Ad group 20230619111714,2023-06-20,zym ads 1.mp4_2023-06-19 23:18:16,9182,4591,23423,392,2,0.51,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-03-10,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,9155,0,7074,1294,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-10-25,zym ads 41.mp4_004,9140,4570,12452,734,2,0.27,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2024-03-08,zym nanda21.mov_2023-09-09 09:07:58,9139,3046,11172,818,3,0.37,0,0,IDR
K | ABO | 20-12-2023 | testing,Ad group 20231220023708,2023-12-21,REVISI AKHIRNYA HAMIL JUGA.mov_2023-12-20 14:34:54,9134,2283,10037,910,4,0.44,0,0,IDR
K | ABO | 30-10-2023 | testing,Ad group 20231030112344,2023-11-25,Sampai kapan .mov_2023-10-30 11:24:49,9120,9120,18313,498,1,0.20,0,0,IDR
K | ABO | 15-12-2023 | testing,Ad group 20231215024421,2023-12-17,K3MPIS TNP OP.mov_2023-12-15 14:44:49,9096,3032,8540,1065,3,0.28,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-10-19,zym ads 75.mp4_2023-08-22 15:47:24,9074,4537,21200,428,2,0.47,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-07,LP JANGAN SCROLL.mov_2024-02-06 09:18:29,9057,3019,6606,1371,3,0.22,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-11-11,BENJOLAN GANGGU,9043,9043,19281,469,1,0.21,0,0,IDR
K | ABO | 24-11-2023 | testing,Ad group 20231124030413,2023-11-29,HARGA RESMI ZYMUNO.mov_2023-11-24 14:59:20,9037,1506,10495,861,6,0.70,1,9037,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-25,zym nanda21.mov_2023-09-09 09:07:58,9034,9034,12093,747,1,0.13,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-01-22,Konten VT remake.mp4_2024-01-20 10:30:19,9007,643,4042,2228,14,0.63,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-01-31,Hidup berantakan .mov_2024-01-20 10:30:19,8967,4483,15020,597,2,0.34,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-10-28,HIDUP LAGI CAPEK.mov_2023-10-25 13:52:36,8963,8963,11966,749,1,0.13,0,0,IDR
K | ABO | 10-09-2023 | scale up,K | ABO | 10-09-2023 | scale up,2023-11-14,komen2,8951,2983,12554,713,3,0.42,0,0,IDR
